canonical_smiles,UMAP1,UMAP2
CC(=CCCC(C)(C=C)OC(=O)C)C,9.2879095,6.632661
CC1CC(CC(C1)(C)C)O,9.2604475,4.4367867
CC(=O)CO,8.91189,5.387773
CCC(C)C(=O)O,8.625811,5.6121325
CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC(=O)C,9.336869,7.2306314
C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,10.809399,4.8358088
CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O,10.38783,5.0028434
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,10.914213,4.719717
CCCCC(CC)COC(=O)C1=CC=CC=C1O,8.843148,5.5213833
CCOC(=O)C1=CC=CC=C1O,11.045289,4.8454947
CC1=C(C(=O)C=CO1)O,10.806002,4.7315607
CC(=O)C1=CC=CC=C1O,10.966443,4.6394157
C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,11.062367,4.4908404
C1=CC=C2C=NC=CC2=C1,11.111935,4.571638
COC1=C(C=C(C=C1)C=O)OC,10.842686,4.7064314
CCC(=O)OC(C)C1=CC=CC=C1,10.848389,4.7596273
C1OC2=C(O1)C=C(C=C2)C=O,10.573241,4.990779
CC1=NC2=CC=CC=C2S1,11.256983,4.5662785
C1CCC(=O)C1,10.564081,4.5957246
CN1CCCC1,9.782986,4.1293797
CCOC1=C(C=CC(=C1)C=O)O,10.9990635,4.59489
COC1=C(C=CC(=C1)C(=O)O)O,11.094048,4.6846538
CCOC(=O)C1C(O1)C2=CC=CC=C2,10.6734,4.7221293
CCN(CC)CC,8.981734,4.562785
COC1=CC=C(C=C1)C(=O)OC,10.967386,4.738513
CC1=CC=C(C=C1)C(=O)C,10.955283,4.693091
COC(=O)C1=CC=CC=C1N,11.224287,4.7084975
COC1=CC(=CC(=C1O)OC)C=O,10.732409,4.923533
COC1=CC=CC=C1C=O,10.931279,4.7450633
CCCCC(CC)C(=O)O,8.57354,5.532972
CCCCOC(=O)C1=CC=CC=C1,10.867478,4.8904314
CC1=CC=CC=C1S,10.953772,4.744413
CCC(C)CO,8.953628,5.954743
CCCCOC(=O)C(C)O,8.83011,5.295841
CC(=C)C1CCC(CC1)(C)O,9.886697,4.5844245
CCC(=O)OCC(COC(=O)CC)OC(=O)CC,8.869922,5.165244
CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1,9.216314,6.966417
C1=CC(=C(C=C1C=O)O)O,10.867949,4.73971
CC(=O)OCC1=CC=CC=C1,10.876049,4.811292
CCCCCCCCCCCC(=O)OCC1=CC=CC=C1,8.672811,5.6399584
CC(C)CC(=O)OCCC1=CC=CC=C1,10.431929,4.9508786
CC1=CC=C(C=C1)OC(=O)C,10.878674,4.857413
COC1=CC=C(C=C1)CC=C,10.903659,4.8147078
CCOC(=O)C=C,8.788988,5.726818
CCCCOC(=O)CCC(=O)OCCCC,8.708013,5.3651013
CC(C)COC(=O)CCCCC(=O)OCC(C)C,8.784424,5.467239
CC(CCCC(=C)C)CCOC(=O)C,9.189624,7.0611315
CCC(=O)OCCC(C)CCC=C(C)C,9.221333,7.0737643
CCCC(=O)OCCC(C)CCC=C(C)C,9.221794,7.039841
CCOC(=O)CCCCC(=O)OCC,8.711001,5.40554
CCOC(=O)C,8.923292,5.185163
CC(=CC(=O)C)C,9.302131,6.768078
CC(CCCC(C)(C)O)CC(OC)OC,8.99457,5.8826814
CCOC(=O)CC(=O)C,9.079537,5.356747
C1=CC(=O)NC=C1,11.153638,4.571145
CCCCCCC(=O)OCC=C,8.658965,5.5783906
CCCCCC(=O)O,8.575201,5.597786
CCCCCCCCCCCCCCCC(=O)OC(C)C,8.586474,5.5781817
CCCCCCOC(=O)C,8.6926985,5.5331903
CCCCOCCCC,8.6316,5.513271
CCCCCCCCCO,8.547413,5.546763
CCCCCCCCCOC(=O)C,8.652099,5.561777
COC1=CC=CC(=C1O)C=O,10.948285,4.619827
COC1=CC=CC(=C1)O,10.869908,4.681505
C1=CC=C(C=C1)CSSCC2=CC=CC=C2,10.97859,4.7213774
COC1=CC=C(C=C1)O,10.9569,4.769246
COC1=CC=C(C=C1)OC,10.766827,4.809471
CC(CCC=C(C)C)CCOC(=O)C,9.1595955,7.025507
CC(=O)OC(C)(C)CC1=CC=CC=C1,10.704776,4.8539844
COC1=CC(=CC=C1)OC,10.8517275,4.7546935
CCC(C)CCC(C)(CC)O,9.339535,5.844995
C1=CSC=N1,11.298626,4.342229
C1SCSS1,8.653397,5.1968117
C1=CN=CC=N1,11.186496,4.5188417
CC(=O)OCC1=CC2=C(C=C1)OCO2,10.9921875,5.0566125
CC(=O)C1=CN=CC=C1,10.955006,4.535588
CCSCC,8.619511,5.3317447
CC(=CCCC(=O)C)C,9.317205,6.733296
C1CS1,4.022882,4.7968354
CC1=C(C(CCC1)(C)C)C=O,10.082942,4.5359793
CCOCOCC,8.609857,5.5428767
CC(C(C)(C)C)O,9.110642,5.046446
CC(C)C12CCC(O1)(CC2)C,9.68911,7.0054703
CC1=CC2C(CCC(=C2CC1)C)C(C)C,10.523514,5.084042
COC1=CC(=CC(=C1OC)OC)CC=C,10.686811,4.9096885
CC1=CC(C(CC1)C(C)C)O,10.525262,4.6878686
CC1=CC=NC2=CC=CC=C12,11.250648,4.5594797
CC(C1=CC=CC=C1)C(=O)O,11.163279,4.591848
CCCC(=O)C1=CC=CC=C1,10.9866705,4.6981773
C1OC2=C(O1)C=C(C=C2)CO,10.514064,4.972762
C1COC2=CC=CC=C21,11.138947,4.71869
C1C=CC(=O)O1,10.859261,4.662755
CC1CCC(CC1)C(C)(C)O,9.46813,4.779615
CC1CCC(CC1=O)C(C)C,10.500409,4.681978
CC1=C(C=C(C=C1)C(C)C)O,10.883497,4.7139206
C1=CC(=CC=C1CCO)O,10.951135,4.698665
CCCCCCCCCCCCCCC1CCC(=O)O1,8.66533,5.6405196
C1CCCC(=O)CC1,9.18911,5.2732325
CC(CCC=C(C)C)CC(=O)O,9.147652,7.129384
CCCCC(=O)CCCC,8.60335,5.5667944
CC(C)CCCC(C)CCCC(C)CCCC(=O)C,9.268513,7.160428
CC(C)CC(=O)O,8.541534,5.4288874
CSCCCO,8.575931,5.3529544
C1CSCCS1,8.793334,5.0819855
CC(C)CCCC(C)CCCC(C)CCCC(C)(C=C)O,9.2504635,7.1230993
CCCC=CC=O,8.590922,5.569502
CCCCCCCCCCCCCCCCC(=O)O,8.5023155,5.5387535
CC(=O)S,8.609086,4.8081403
CC(C)CS,8.685283,5.1050196
CCC(C)S,8.70259,5.363907
CC1(C2CC=C(C1C2)CO)C,9.828635,5.8650556
CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,10.347131,4.714251
COC1=C2C(=C(C(=C1)CC=C)OC)OCO2,10.599047,4.9425015
CC1=C(C(=CC=C1)O)C,10.623179,4.734049
CC1=CC(=C(C(=C1)C)O)C,10.666788,4.552614
CC1=CC=CC=C1C=O,10.94398,4.7319674
COC1=CC(=CC(=C1O)OC)CO,10.947821,4.757073
COC1=CC(=CC(=C1O)OC)C(=O)O,11.059673,4.867891
CC1=CC=CC=C1OC(=O)C,10.874102,4.7858343
CC(OC)OC,8.989749,4.710831
CC1=CC=CO1,10.496454,4.662787
CC1=CC=C(C=C1)C(C)O,10.965822,4.633454
CC(=C)C1CCC(=CC1)CO,10.630366,4.6242733
CCC1=CC=NC=C1,11.220169,4.5753083
CCC1=CN=CC=C1,11.303864,4.3806095
COCC1=CC=CC=C1,10.892051,4.8299994
CCOCC1=CC=CC=C1,10.889749,4.711337
CCCCC1=CN=CC=C1,11.052106,4.707517
CCCCC(=O)OCC,8.59639,5.586085
CCOC(=O)CCC(=O)C,8.859253,4.9197516
CCCC(=O)OCC(C)C,8.839071,5.480741
CCCCCC(=O)OCCCCC,8.575983,5.5125074
CCC(=O)OCC(C)C,8.853476,5.5619645
C(CS)S,8.562191,4.823118
CC(C)CCS,8.647162,5.171972
CC(=CC(=O)O)C,11.449072,5.2177095
CC1=CSC(=N1)C,11.414758,4.326295
CC1CCCCCCCCCCCCC(=O)C1,8.650632,5.537221
C1CCOC(=O)C1,9.025451,4.9115367
CC(C)COC=O,8.837416,5.761908
CCN=C=S,8.720976,4.9421005
CC(C)(CCCC(=C)C=C)O,9.261432,6.4346795
CCCCCC(C)O,8.603782,5.5180745
CC(C)CCOCCC(C)C,9.229069,6.6863103
CCCCSCCCC,8.652598,5.46756
CCCCCCCCCCCCCC(=O)O,8.5805435,5.585012
CCCCCCCCCCCCCCCC,8.560728,5.583817
CC1C2CC(C2(C)C)CC1=O,9.550554,7.824626
CC(C)C(=O)OC,8.823201,5.0405545
CC(=O)C1=CC=CC=C1N,11.1267805,4.5744233
CCC(=O)OC,8.569198,5.467554
CC1=CC=CS1,10.639592,5.1352153
CC(C)CC(=O)OC,8.822602,5.752663
CN=C=S,8.7738085,5.0194283
CC(=CCO)C,8.884628,4.973825
CCCOC(=O)CC(C)C,8.769728,5.501015
CCOCC=C,8.793131,5.7797275
CC1=CCC(CC1)(C(C)C)O,10.429798,4.7621384
CC(C)C(=O)C,9.072684,5.4572024
CCC(C)C(C)O,8.940848,5.123313
CCC(C)C(=O)C,8.881587,4.749166
CCC(=O)C(C)C,9.042274,5.3463154
CC(C)C(=O)C(C)C,9.461243,5.6156125
CC1=C(C(=CC=C1)C)O,10.650812,4.7772
CC1=CC=CC=C1C(=O)C,10.873329,4.628143
CC(=O)C(=O)C1=CC=CC=C1,10.810646,4.7184753
COC1=CC=CC=C1C(=O)O,11.126668,4.7016597
C=CCOC(=O)C1=CC=CC=C1,11.111022,4.6669483
CCCCOC(=O)C1=CC=CO1,8.941574,5.5097895
CC1CCCCC1=O,9.628769,4.9829154
CC1=C(N=CC=C1)C,10.98355,4.8092546
CCC(CC)O,8.8099,5.368123
CCCCCC(=O)C(=O)C,8.890005,5.3891807
CC(C)(C)C1=CC(=CC=C1)O,10.733573,4.6980057
CC1=CCC(=C(C)C)CC1,9.596672,6.5365615
CC(C)C1=CCC(CC1)(C)O,10.263378,5.1300187
CC1=CC=C(C=C1)CO,10.803218,4.694083
CCCC(C)CC,9.308273,6.859389
CCC(C)CCO,9.232436,6.688183
CCCC(=O)CC,8.81658,5.4438424
CCC(C)CC(C)C,9.215879,6.8867717
CCCC(CCC)O,8.779271,5.2559996
CC(C)CC(=O)OCC(C)C,8.997804,5.8301635
CCCCCCCC(=O)OCCCC,8.580675,5.534809
CCCCC(CC)O,8.720421,5.370079
CC1CCC(=O)CC1,10.017819,4.8345304
CCCCCC(CC)O,8.538231,5.4314046
CCCCOC(=O)CC,8.70517,5.4036255
CCCC(C)(C)O,9.345297,5.904253
CCCCC(C)(C)C,9.219869,5.6654167
CC(C)CC=O,9.1634865,6.829404
CC1C=CC(=O)O1,10.518202,4.921263
CC1=CCC(=O)O1,10.616271,4.995276
CC1=CC(=CN=C1)C,10.924126,4.706284
CC1CCCC(=O)C1,10.554655,4.8026567
COC1=CC=CC(=C1)C=O,10.931208,4.6660004
CCCCOC(=O)CC(=O)C,8.843848,5.42806
CC(=O)CCC(=O)O,8.741962,5.494955
CCCCC(=O)C,8.819166,5.425025
CC(=O)OCC=C,8.780887,5.6551104
CC(=O)COC(=O)C,8.868861,5.677653
CCCCN=C=S,8.695146,5.014064
CCCCOC=O,8.646503,5.487146
C=CCSCC=C,8.683484,5.5305657
CCCCCCCCCCCC(=O)C,8.611702,5.56818
CCCCCCCCCCCCCCCCCC,8.512091,5.546287
CC(C=C)O,8.744011,4.9576764
CC(C)C(C)O,9.067862,6.1257114
CCC(=O)C(=O)C,9.1131935,5.1930547
CC(=O)C(=O)OC,8.895838,5.027942
CC(C)C(C(C)C)O,9.066703,4.6873355
CC(C)OC(=O)C1=CC=CC=C1O,10.929092,4.8158937
COC(=O)C1=CC=CO1,10.984883,4.7847867
CCOC1=CC=CC=C1C=O,11.034501,4.6376452
CC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2,10.8541565,4.6699657
CCOC(=O)C1=CC=CO1,10.856216,4.8542986
CCCOC(=O)C1=CC=CO1,10.600569,4.9123793
CSC1=NC2=CC=CC=C2S1,11.387983,4.409061
CCC(C=C)O,8.784334,5.176817
COC(=O)OC,8.893366,5.043881
CC1=CSC=C1,10.857703,4.861188
CCOC(=O)C1=CC(=C(C=C1)O)OC,11.083816,4.8901987
CCCC(C(C)C)O,9.03991,5.359687
CCOC(=O)C(=O)C,8.941345,5.156258
CC(C)C(=O)OC(C)C,8.8784685,5.2337236
CC(C)(C1=CC=CC=C1)O,10.856636,4.678094
CC(C)C1=CC(=CC=C1)O,10.951185,4.7002287
CC1CCC(CC1O)C(=C)C,10.002917,4.8666644
CC1=CC=C(O1)C=O,11.003545,4.6323867
CCC1=CC(=CC=C1)O,10.924084,4.694596
CC1=CC(=CC=C1)C=O,11.083569,4.632612
COC1=C(C=C(C=C1)C=O)O,10.906791,4.7612
CC(=O)OC1CCCCC1,8.852347,5.049451
CCOC1=CC=C(C=C1)O,10.901816,4.634731
CC(=O)OCC1=CC=CO1,9.127889,5.578515
CCCC(CC)O,8.776922,5.381624
CCCC(=O)OC,8.560919,5.555589
CCOC(=O)CS,8.661779,5.010031
CC(COC(=O)C)OC(=O)C,8.871078,5.1529336
CCOC(=O)CCCCCCCC(=O)OCC,8.641737,5.432979
CCCCC(=O)OC,8.61492,5.5459857
CCC(C)COC(=O)C,8.94901,5.663129
CCC(=O)CCC(C)C,8.993527,5.8717723
CCCCCCC(CC)O,8.65809,5.5300097
CCCCCOC(=O)CC,8.726766,5.3391614
CCSC,8.607805,5.308264
CSSC,8.624847,5.2690735
CCC(C)(C)OC(=O)C,9.072419,5.373358
CC(C)OC=O,8.904477,5.7612123
CC(C)SC(C)C,8.945643,4.7160583
CC1=CC=C(N1)C,11.133498,4.4573827
CC1=CC=C(O1)C,10.814509,4.8451543
CCCC(C)OC(=O)C,8.891082,5.447014
CCCCCC(=O)OCCC,8.61165,5.523528
CCCCCC(=O)OCCCC,8.569864,5.5590105
CC(C)CCCO,9.025509,5.700111
CCCCC(C)O,8.647948,5.5579724
CCCCCCCCCCC(=O)OCC,8.598591,5.5728655
COC(=O)CCCCC(=O)OC,8.76954,5.275672
CC(C)CCCCO,8.79703,5.695263
CCCCSC,8.573128,5.383597
CC(C)CCCC(=O)O,8.556552,5.5830274
CCCCCOC(=O)C,8.827369,5.3401723
CCCCCCCCCCCCCCCC(=O)OCC,8.573707,5.609952
CCCCCCCC(C)O,8.568485,5.559807
CCCSSCCC,8.588444,5.418746
CCCCSSCCCC,8.641848,5.434856
CCCCCCCCCCCCC,8.575491,5.552662
CCCCCCCCCCCCCC,8.5336685,5.554875
CCCCCCCCCCCCCCC,8.495794,5.495356
CCCCCCCCCCCCCCCCOC(=O)C,8.621666,5.5210967
CCCCCCCCCCCCCCCO,8.573296,5.601631
CCCCCCCCCCCCCCCCC,8.59786,5.545352
COC1=C(C(=CC=C1)OC)OC,10.559345,4.8738413
CCC(=O)OC1=CC=CC=C1,10.2139015,5.1239057
CC(=O)OCC1CCCO1,9.224435,3.8629696
COC1=CC=C(C=C1)C=C,10.880316,4.6541576
CCC(=O)OC(C)C,8.8461,5.255674
CC1=CC=C(S1)C,10.944618,4.6900654
CCOC(=O)C=C(C)C,9.165252,7.255115
CC1NC(SC(S1)C)C,8.975038,4.978361
CCCCSCC,8.58843,5.4036274
CCCCCOC=O,8.576324,5.5213876
CCCCCCCCCCCCC(=O)O,8.541789,5.603669
CC1=CC=C(C=C1)C2=CC=CC=C2,10.930525,4.71725
CCCC1=CC=CC=C1O,10.746848,5.00583
CCCOC(=O)C(C)C,8.833737,5.230762
CC(C)C1=CC=C(C=C1)C(=O)C,10.938891,4.7118797
CCCC1=CC=C(C=C1)O,10.83129,4.83911
CC(C)CCC(=O)O,8.5808115,5.580393
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,8.565788,5.5749426
CC(C)CCOC(=O)CC(C)C,9.012398,5.7653403
CCOC(=O)CCCCCCCCC=C,8.673772,5.581861
CCCCCCCCC(=O)C,8.615687,5.5938797
CC1=CSC=N1,11.017404,4.471713
CCC1CCC(=O)O1,8.975049,5.512099
CCCC1CCCC(=O)O1,8.905463,5.651648
CSSCC1=CC=CC=C1,10.867239,4.7302613
CC(=O)CCC1=CC=CO1,8.971292,5.3589296
CCCCCC1CCCC(=O)O1,8.8427725,5.582532
CCCCCCC1CCC(=O)O1,8.796074,5.568658
CCCCCCCC1CCCC(=O)O1,8.771053,5.544287
CC(=C)CCO,8.847828,5.20213
CSCC1=CC=CC=C1,10.908151,4.69903
CC(=C)C(=O)C,9.1492195,6.8473487
CCOC(=O)CCCC(=O)OCC,8.848297,5.0655036
CCCC(=O)OC(C)CC,8.835341,5.312889
C=CCCCO,8.606553,5.7592397
CCCCCCCC(=O)C,8.6046295,5.583188
CC1CCCC(=O)O1,8.991446,5.4387746
CC1(SC(SC(S1)(C)C)(C)C)C,9.052587,4.513035
CCC(C)C(=O)OC,8.882874,5.3056655
C=CCS,8.656086,5.281103
CCCCCSCCCCC,8.577866,5.5124702
CCC1=CC=CS1,9.310498,5.32479
CC1CC(=O)CC(C1)(C)C,10.611168,4.643922
C1=CC=C(C=C1)SSC2=CC=CC=C2,11.130472,4.5742373
CC(=CC(=O)OC)C,11.2670145,4.992748
CCCOC(=O)CCC(=O)OCCC,8.735611,5.229899
CCCCCC(=O)CCCCC,8.656526,5.5280704
CC(C)CCCC(=O)C,9.2172365,6.9701495
CCCCCCCC(=O)CC,8.667593,5.5722537
C1CC=CC(=O)C1,10.827965,4.6537766
CCC1=CC=C(C=C1)C(=O)C,10.914686,4.7557454
CC(C)OC(=O)C1=CC=CC=C1,10.870337,4.676522
CC(=O)C1=CC=CC2=CC=CC=C21,11.014675,4.71147
CC(=O)C1=CC=C(C=C1)C(C)(C)C,10.93273,4.743697
CCCCCCCCCCCCCCC(=O)O,8.559329,5.6010733
C1CC(=O)SC1,10.848758,4.7550645
C1=CNC(=C1)C=O,10.951495,4.516687
CC1CCC(O1)C,9.039424,5.6852283
CCCCC1CCCO1,8.68589,5.4872627
CC(=O)C1=CC=CN1,10.887924,4.6419683
CC1=CC(=C(C=C1)C(C)C)OC,10.804175,4.821133
CCCCCCCC(=O)OCCCCCC,8.594473,5.521694
CC(C)CC(=O)OC(C=C)C(C)CC=C(C)C,9.2518425,7.0909843
CC(=O)OC(C)(C)CCCC(=C)C=C,9.257812,7.0112667
CCCCCCCCCCC,8.554101,5.566309
CC1=C(C(=O)CC1)C,10.71797,4.9061546
CC(=O)C1=CC=CC=N1,11.025739,4.649772
CC(CO)C1=CC=CC=C1,10.967061,4.6990113
CC1=C(N=C(C(=N1)C)C)C,9.710052,4.0185537
CC(=O)C1=CC(=C(C=C1)OC)OC,10.908096,4.917178
CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,9.360524,7.779225
CCCCCC(C)C(=O)O,8.537346,5.5403686
CC(=CCOC(=O)C)C,9.276736,7.0819855
C(CCCS)CCS,8.701299,4.7998686
C(CCCCS)CCCS,8.726338,4.9981
CN1C=CC=C1C=O,10.993595,4.5900855
CC(=O)C1=CC=CO1,10.57947,4.825697
CC1=CC=C(N1)C=O,11.186598,4.505859
CC1=CC(=O)CCC1,10.712436,4.7775354
CC1=CC=C(O1)C(=O)C,10.743569,4.75677
CC1=CC(=C(C=C1)OC)O,10.83026,4.7635508
CC1(C2CCC(C2)(C1=O)C)C,9.982623,4.591252
CC1=CC=C(C=C1)C(C)(C)O,10.794116,4.6538577
COC1=CC2=C(C=C1)N=CC=C2,11.182049,4.555575
CCCCCCCCCCCCCCCCCC(=O)OCC(C)O,8.57658,5.5987687
CC1(C2CCC(=C)C1C2)C,9.601141,7.2984385
CCCCCCCCCCCCCCCCCC(=O)OCC([C@@H]1[C@H]([C@@H](CO1)O)O)O,8.583034,5.767038
C1=CN(C=C1)CC2=CC=CO2,11.066727,4.604198
CC1=CC(=C(C=C1)O)C(=O)C,10.998583,4.671654
CCCCCCCCCCCCCCCCCO,8.613791,5.5854645
CC(CC(=O)OC)O,8.374337,4.828702
CCC(C)CCC(=O)O,8.527954,5.552592
C1CCC(CC1)S,8.86515,5.258848
CCC(=O)COC(=O)C,8.820119,5.322582
CCCCCC1OCC(O1)C,8.695602,5.574025
CSCSC,8.590396,5.3358407
CCC(=O)C=C,8.88421,5.4445615
CCCC(=O)C=C,8.880946,5.4278235
CC(C)(C)OC,8.933573,5.796534
CCCCCCCS,8.597256,5.4330406
CCCCCCCCCC(C)O,8.557078,5.574986
C1CCC(C1)S,6.179442,8.186432
CCC(C)(C)S,9.218711,5.1963453
CC(=O)CC(=O)OC(C)(C)C,9.209372,5.1993823
C1CCCCCC(CCCCC1)O,8.761574,5.345941
CCCCCCCCCC,8.58428,5.5502653
CCCCCCCCCCCOC(=O)C,8.598986,5.544082
CCCCCCCCC(=O)OC,8.564154,5.5670314
CCCCCCCCCCC(=O)OC,8.556392,5.6086674
CCCCCCCCCCCCC(=O)OC,8.549546,5.6260114
CC(C)OC(=O)C=C(C)C,9.345017,6.531511
CC(C)C(OC)OC,9.28733,4.61621
CC1CCCS1,8.756752,5.3589892
C=CCOC(=O)CC1=CC=CC=C1,10.862462,4.842585
CCC(C)CS,8.718956,5.2484217
CC(C)CCCC(C)CCCC(C)CCCC(C)C,9.275167,7.128832
CCOC(=O)CCC1=CC=CC=C1,10.832521,4.735683
CCCCCCCC(=O)OCCC(C)C,8.681951,5.643221
CCCCCOC(=O)C1=CC=CC=C1,9.181046,5.4733205
CCCCCOC(=O)C1=CC=CC=C1O,9.060334,5.5944533
C=CCSSSCC=C,8.779191,6.1124964
CCCC(=O)OCC=C,8.66515,5.597815
CCCCOC(=O)CCC(=O)C,8.789978,5.3942437
C=CCCC=O,8.573542,5.656946
CC(=C)C1CCC(=CC1)C=O,10.296394,4.7172465
CC1=CCC(CC1)C(C)(C)OC=O,9.981606,5.235228
CC(C)COC1=CC2=CC=CC=C2C=C1,11.01104,4.680489
C=CCSSCC=C,8.771734,5.8207664
CCCSSCC=C,8.711587,5.4631767
CCCSSC,8.592875,5.3506947
CCCCCC(=O)OCCC(C)C,8.7857065,5.575262
C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,10.155487,4.3537507
COC1=CC=CC2=CC=CC=C21,10.977504,4.648982
CCCCCCCOC(=O)CC,8.659786,5.4144654
C1=CC=C(C=C1)CCN=C=S,10.787066,4.69973
CCCCCC1=CC=CC=N1,10.841951,4.925306
CCCCCCCCC1CCC(=O)O1,8.696346,5.6090055
CCCCCC(=O)OC(C)C,8.74574,5.4515133
CCCCCCCCCC(=O)OC(C)C,8.611878,5.560209
CCCOC(=O)C1=CC=CC=C1,10.996821,4.7456403
CC1=NCCS1,9.870372,4.5997605
CCCCCCOC(=O)C(C)C,8.695252,5.3278513
CCCCCC=CC=CC=O,8.632325,5.5916047
COC(=O)CS,8.7495165,4.9890127
CC1=NC2=CC=CC=C2N=C1C,11.318672,4.467108
CCC1C=CC(=O)O1,10.580045,4.9065084
CC1CCCC(C1=O)(C)C,10.220478,4.157211
CC(C)CCC(=O)OC,8.809717,5.4740515
CC1=C(C(=C(C=C1)C)O)C,10.757027,4.75289
CC1=CCC(CC1)C(C)(C)O,9.659274,5.449503
CCCCCC(C=C)OC(=O)C,8.749016,5.463775
CCC(C)COC(=O)C(C)CC,8.981821,5.407076
CCCCCCC=CC=O,8.713577,5.5873055
CC(=O)C1=CC(=C(C(=C1)OC)O)OC,10.967269,4.7852674
CC(=O)CCC1=CC=CC=C1,10.826323,4.71087
C1CCC(CC1)SSC2CCCCC2,6.3400745,8.075801
CCCCCCOC(=O)CCC,8.701525,5.417105
CCC(C)OCC,8.758076,5.1832848
C=CCOC(=O)CCC1CCCCC1,8.928558,5.3207703
CC(=O)NC1=CC=CC=C1C(=O)OC,11.367951,4.4175673
CC1=CC(=O)CC1,9.431306,7.2320766
CC1SC(SC(S1)C)C,8.944599,5.222904
CCCC1=CC(=C(C=C1)O)OC,10.915235,4.6589856
CC(C)CC(=O)OCC=C,9.221155,6.7640915
CC1=NC=CN=C1OC,11.077739,4.842651
CCCCCCCCCCCCCCCCS,8.570645,5.5270815
CCCCCCCCCCCCCCCC(=O)C,8.567904,5.553087
CSS(=O)(=O)C,8.505276,4.666766
CC(C)C(C)C(C)(C)O,9.2557955,4.8663664
COC1=NC=CN=C1,11.255671,4.390664
CC1C(=O)CCO1,10.461956,4.713257
CCC1=CC=CO1,10.347124,4.9149804
CSCCC=O,8.611903,5.422349
CCOC(=O)C1CCCCC1,8.8534975,4.89978
CCCCC1CCCC(=O)O1,8.92574,5.702143
CC(C)C12CCC(=C)C1C2,9.57815,7.391418
CCCCCC(C=C)O,8.701122,5.5421143
CC(CCO)CC(C)(C)C,9.086827,4.8824754
COCCC1=CC=CC=C1,10.875789,4.89276
CC(=O)CCC1=CC=C(C=C1)OC(=O)C,10.681432,4.884863
C1=CC=C(C=C1)OCC(=O)O,11.06501,4.6641626
CC(CCCC(C)(C)OC)CC=O,9.269163,6.908028
C[C@@H]1CC[C@@H](C(C1)O)C(C)C,10.209542,4.3263097
CC1C(=O)C(=C(O1)C)O,10.014666,4.881713
CSSSC,8.616203,5.2575746
CC(=O)CCCCC=C,8.887589,5.6986175
CC(=C)CC(=O)C,9.226905,7.1736593
CCCCCC1=CC=CO1,8.97836,5.5114164
CCCCCCCC1=CC=CO1,8.76451,5.5373316
CC(=CCCC(=CCCC(=O)C)C)C,9.312132,4.900303
CCOC(CC(C)C)OCC,8.868183,5.072084
CCCC(=O)C(=O)C,8.988679,5.2590575
CCCSC,8.629265,5.330936
CCOC(=O)C(C)(C)C,8.889402,4.965726
COC1=C(C=CC(=C1)C(=O)OC)O,10.921377,4.777362
CC(C)(C)C1=CC=NC=C1,11.025961,4.4779024
CCCSCC,8.620378,5.4153767
CCCCCCC(C)O,8.585235,5.519397
CCC=CCC(=O)O,8.649169,5.6997395
CCCCCCCC(=O)OCC=C,8.648027,5.554608
CC1=CC2=CC=CC=C2O1,10.924324,4.7822547
CCCC(=O)OC1=CC=CC=C1,9.000077,5.4559216
CCCCCCC1OCC(O1)C,8.670941,5.698864
C1CCC(CC1)OC=O,8.8638,4.3937693
C1CCC2C(C1)CCC(=O)O2,10.555889,4.9172907
C1=COC(=C1)CSSCC2=CC=CO2,10.784732,4.7725897
C1CCC(CC1)CCO,9.901948,4.73123
CCCCC1=CC=CO1,8.976476,5.428023
CC1=CCC(C1(C)C)C(=O)C,9.586544,7.306806
CC(C)C1CCC(CC1)O,9.23946,5.2633758
CC(CCC=C(C)C)O,9.192844,6.9574065
COC(=O)C1CCCCC1,10.692644,4.5700946
CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C,10.320142,5.2213893
CCC(OCC)OCC,8.975271,4.666231
CCC(OC)OC,8.81176,5.1560955
CCC1=CC=C(C=C1)C=O,10.986431,4.618462
CCCC(C=C)O,8.692408,5.4020114
CCCCCC1=CC=CS1,8.84067,5.3541403
C1CCC(C1)C2CCCC2=O,9.621475,7.4614353
CCCCCCCCOC(=O)CCCCC,8.566494,5.5393467
CCCCC(C=C)O,8.695427,5.4306626
CCC1=C(C(=O)C=CO1)O,10.688146,4.8175607
CC(=O)CCCCCC=C,8.756801,5.6161857
CC(=CCOC(=O)C1=CC=CC=C1)C,10.951631,5.180217
C1CCC(CC1)CC(=O)O,10.056236,4.081517
CCCCCCOC(C)OCCCCCC,8.676433,5.424895
CC(CC=O)CC(C)(C)C,9.138234,5.104978
CCCCCCC(=O)OCCCC,8.556854,5.542416
CCCCCCCC(=O)OC(C)C,8.661146,5.4661264
CCOC(=O)CCS,8.726601,5.0870123
